STATION,CRYPT,CORE,SWPW,COLLECT_DATE,TEST_NAME,VALUE,UNITS
C4C13,4,13,PW,09/29/2014 09:56,DOC,18.3,mg/L
C4C13,4,13,PW,10/ 5/2014 10:00,DOC,18.9,mg/L
C4C13,4,13,PW,10/13/2014 09:38,DOC,25.2,mg/L
C4C13,4,13,PW,10/20/2014 10:00,DOC,26.6,mg/L
C4C13,4,13,PW,10/27/2014 10:27,DOC,17,mg/L
C4C13,4,13,PW,11/ 3/2014 09:51,DOC,16,mg/L
C4C13,4,13,PW,11/10/2014 13:00,DOC,15.6,mg/L
C4C13,4,13,PW,11/17/2014 09:04,DOC,15.8,mg/L
C4C13,4,13,PW,11/23/2014 13:00,DOC,19.23,mg/L
C4C13,4,13,PW,12/ 1/2014 12:00,DOC,31.34,mg/L
C4C14,4,14,PW,09/ 7/2014 15:10,DOC,14.6,mg/L
C4C14,4,14,PW,09/15/2014 14:15,DOC,18.4,mg/L
C4C14,4,14,PW,09/21/2014 19:43,DOC,16,mg/L
C4C14,4,14,PW,09/29/2014 09:58,DOC,17.9,mg/L
C4C14,4,14,PW,10/ 5/2014 10:00,DOC,14.6,mg/L
C4C14,4,14,PW,10/13/2014 09:40,DOC,14.4,mg/L
C4C14,4,14,PW,10/20/2014 10:00,DOC,16.9,mg/L
C4C14,4,14,PW,10/27/2014 10:30,DOC,12.8,mg/L
C4C14,4,14,PW,11/ 3/2014 09:54,DOC,13.1,mg/L
C4C14,4,14,PW,11/10/2014 13:00,DOC,16.7,mg/L
C4C14,4,14,PW,11/17/2014 09:06,DOC,12.2,mg/L
C4C14,4,14,PW,11/23/2014 13:00,DOC,13.67,mg/L
C4C14,4,14,PW,12/ 1/2014 12:00,DOC,15.87,mg/L
C4C15,4,15,PW,09/ 7/2014 15:20,DOC,11.4,mg/L
C4C15,4,15,PW,09/15/2014 14:24,DOC,15.1,mg/L
C4C15,4,15,PW,09/22/2014 07:57,DOC,13.2,mg/L
C4C15,4,15,PW,09/29/2014 10:00,DOC,10.9,mg/L
C4C15,4,15,PW,10/ 5/2014 10:00,DOC,12.7,mg/L
C4C15,4,15,PW,10/13/2014 09:42,DOC,11.6,mg/L
C4C15,4,15,PW,10/20/2014 10:00,DOC,12.1,mg/L
C4C15,4,15,PW,10/27/2014 10:32,DOC,10.1,mg/L
C4C15,4,15,PW,11/ 3/2014 09:56,DOC,10.3,mg/L
C4C15,4,15,PW,11/10/2014 13:00,DOC,11.3,mg/L
C4C15,4,15,PW,11/17/2014 09:09,DOC,10.6,mg/L
C4C15,4,15,PW,11/23/2014 13:00,DOC,12.29,mg/L
C4C15,4,15,PW,12/ 1/2014 12:00,DOC,11.95,mg/L
C4C16,4,16,PW,09/ 7/2014 15:29,DOC,19.8,mg/L
C4C16,4,16,PW,09/15/2014 14:30,DOC,24.3,mg/L
C4C16,4,16,PW,09/22/2014 07:59,DOC,25.1,mg/L
C4C16,4,16,PW,09/29/2014 10:03,DOC,20.2,mg/L
C4C16,4,16,PW,10/ 5/2014 10:00,DOC,21.8,mg/L
C4C16,4,16,PW,10/13/2014 09:44,DOC,19.2,mg/L
C4C16,4,16,PW,10/20/2014 10:00,DOC,18.7,mg/L
C4C16,4,16,PW,10/27/2014 10:34,DOC,15.8,mg/L
C4C16,4,16,PW,11/ 3/2014 09:56,DOC,14.8,mg/L
C4C16,4,16,PW,11/10/2014 13:00,DOC,16.7,mg/L
C4C16,4,16,PW,11/17/2014 09:11,DOC,19.6,mg/L
C4C16,4,16,PW,11/23/2014 13:00,DOC,19.31,mg/L
C4C16,4,16,PW,12/ 1/2014 12:00,DOC,18.88,mg/L
C5C17,5,17,PW,09/ 7/2014 15:40,DOC,18.7,mg/L
C5C17,5,17,PW,09/15/2014 14:35,DOC,23.5,mg/L
C5C17,5,17,PW,09/23/2014 11:19,DOC,22.8,mg/L
C5C17,5,17,PW,09/29/2014 10:12,DOC,28.1,mg/L
C5C17,5,17,PW,10/ 5/2014 10:00,DOC,21.3,mg/L
C5C17,5,17,PW,10/13/2014 10:11,DOC,22.7,mg/L
C5C17,5,17,PW,10/20/2014 10:00,DOC,31.2,mg/L
C5C17,5,17,PW,10/27/2014 11:17,DOC,26.8,mg/L
C5C17,5,17,PW,11/ 3/2014 10:45,DOC,15.1,mg/L
C5C17,5,17,PW,11/10/2014 13:00,DOC,21.8,mg/L
C5C17,5,17,PW,11/17/2014 09:33,DOC,21.1,mg/L
C5C17,5,17,PW,11/23/2014 13:00,DOC,21.39,mg/L
C5C17,5,17,PW,12/ 1/2014 12:00,DOC,22.53,mg/L
C5C18,5,18,PW,09/ 7/2014 15:49,DOC,15.2,mg/L
C5C18,5,18,PW,09/15/2014 14:50,DOC,19.7,mg/L
C5C18,5,18,PW,09/23/2014 11:30,DOC,17.4,mg/L
C5C18,5,18,PW,09/29/2014 10:20,DOC,16.7,mg/L
C5C18,5,18,PW,10/ 5/2014 10:00,DOC,16.6,mg/L
C5C18,5,18,PW,10/13/2014 10:12,DOC,19.2,mg/L
C5C18,5,18,PW,10/20/2014 10:00,DOC,13.9,mg/L
C5C18,5,18,PW,10/27/2014 11:19,DOC,16,mg/L
C5C18,5,18,PW,11/ 3/2014 10:47,DOC,19,mg/L
C5C18,5,18,PW,11/10/2014 13:00,DOC,18.6,mg/L
C5C18,5,18,PW,11/17/2014 09:36,DOC,14.2,mg/L
C5C18,5,18,PW,11/23/2014 13:00,DOC,15.21,mg/L
C5C18,5,18,PW,12/ 1/2014 12:00,DOC,13.83,mg/L
C5C19,5,19,PW,09/ 7/2014 16:00,DOC,10.7,mg/L
C5C19,5,19,PW,09/15/2014 15:00,DOC,15,mg/L
C5C19,5,19,PW,09/23/2014 11:32,DOC,13.8,mg/L
C5C19,5,19,PW,09/29/2014 10:25,DOC,13,mg/L
C5C19,5,19,PW,10/ 5/2014 10:00,DOC,13.3,mg/L
C5C19,5,19,PW,10/13/2014 10:14,DOC,11.6,mg/L
C5C19,5,19,PW,10/20/2014 10:00,DOC,34.4,mg/L
C5C19,5,19,PW,10/27/2014 11:21,DOC,11.5,mg/L
C5C19,5,19,PW,11/ 3/2014 10:48,DOC,11.3,mg/L
C5C19,5,19,PW,11/10/2014 13:00,DOC,11,mg/L
C5C19,5,19,PW,11/17/2014 09:38,DOC,12.1,mg/L
C5C19,5,19,PW,11/23/2014 13:00,DOC,12.51,mg/L
C5C19,5,19,PW,12/ 1/2014 12:00,DOC,12.92,mg/L
C5C20,5,20,PW,09/ 7/2014 16:09,DOC,16,mg/L
C5C20,5,20,PW,09/15/2014 15:02,DOC,19.3,mg/L
C5C20,5,20,PW,09/23/2014 11:35,DOC,17.3,mg/L
C5C20,5,20,PW,09/29/2014 10:32,DOC,19,mg/L
C5C20,5,20,PW,10/ 5/2014 10:00,DOC,18.8,mg/L
C5C20,5,20,PW,10/13/2014 10:16,DOC,22.2,mg/L
C5C20,5,20,PW,10/20/2014 10:00,DOC,21.5,mg/L
C5C20,5,20,PW,10/27/2014 11:23,DOC,20.2,mg/L
C5C20,5,20,PW,11/ 3/2014 10:50,DOC,17.4,mg/L
C5C20,5,20,PW,11/10/2014 13:00,DOC,19.7,mg/L
C5C20,5,20,PW,11/17/2014 09:40,DOC,15.9,mg/L
C5C20,5,20,PW,11/23/2014 13:00,DOC,17.64,mg/L
C5C20,5,20,PW,12/ 1/2014 12:00,DOC,19.5,mg/L
C6C21,6,21,PW,09/ 7/2014 16:20,DOC,27.5,mg/L
C6C21,6,21,PW,09/15/2014 15:04,DOC,29.8,mg/L
C6C21,6,21,PW,09/23/2014 13:30,DOC,58.9,mg/L
C6C21,6,21,PW,09/29/2014 10:41,DOC,23,mg/L
C6C21,6,21,PW,10/ 5/2014 10:00,DOC,24,mg/L
C6C21,6,21,PW,10/13/2014 10:41,DOC,22.4,mg/L
C6C21,6,21,PW,10/20/2014 10:00,DOC,21.4,mg/L
C6C21,6,21,PW,10/27/2014 11:44,DOC,17,mg/L
C6C21,6,21,PW,11/ 3/2014 11:08,DOC,14.6,mg/L
C6C21,6,21,PW,11/10/2014 13:00,DOC,19.5,mg/L
C6C21,6,21,PW,11/17/2014 10:12,DOC,17.3,mg/L
C6C21,6,21,PW,11/24/2014 13:00,DOC,18.16,mg/L
C6C21,6,21,PW,12/ 1/2014 12:00,DOC,18.07,mg/L
C6C22,6,22,PW,09/ 7/2014 16:30,DOC,38,mg/L
C6C22,6,22,PW,09/15/2014 15:06,DOC,43.6,mg/L
C6C22,6,22,PW,09/23/2014 13:39,DOC,73.3,mg/L
C6C22,6,22,PW,09/29/2014 11:19,DOC,63.5,mg/L
C6C22,6,22,PW,10/ 5/2014 10:00,DOC,37.6,mg/L
C6C22,6,22,PW,10/13/2014 10:43,DOC,37.5,mg/L
C6C22,6,22,PW,10/20/2014 10:00,DOC,13.6,mg/L
C6C22,6,22,PW,10/27/2014 11:46,DOC,26.8,mg/L
C6C22,6,22,PW,11/ 3/2014 11:08,DOC,25.3,mg/L
C6C22,6,22,PW,11/10/2014 13:00,DOC,29.3,mg/L
C6C22,6,22,PW,11/17/2014 10:14,DOC,27,mg/L
C6C22,6,22,PW,11/23/2014 13:00,DOC,28.41,mg/L
C6C22,6,22,PW,12/ 1/2014 12:00,DOC,23.76,mg/L
C6C23,6,23,PW,09/ 7/2014 16:40,DOC,12.9,mg/L
C6C23,6,23,PW,09/15/2014 15:11,DOC,14.6,mg/L
C6C23,6,23,PW,09/23/2014 13:45,DOC,8.9,mg/L
C6C23,6,23,PW,09/29/2014 11:21,DOC,12.4,mg/L
C6C23,6,23,PW,10/ 5/2014 10:00,DOC,14,mg/L
C6C23,6,23,PW,10/13/2014 10:47,DOC,12.6,mg/L
C6C23,6,23,PW,10/20/2014 10:00,DOC,18,mg/L
C6C23,6,23,PW,10/27/2014 11:46,DOC,24.2,mg/L
C6C23,6,23,PW,11/ 3/2014 11:12,DOC,10.6,mg/L
C6C23,6,23,PW,11/10/2014 13:00,DOC,11.2,mg/L
C6C23,6,23,PW,11/17/2014 10:16,DOC,12.2,mg/L
C6C23,6,23,PW,11/23/2014 13:00,DOC,16.16,mg/L
C6C23,6,23,PW,12/ 1/2014 12:00,DOC,16.05,mg/L
C6C24,6,24,PW,09/ 7/2014 16:50,DOC,28.2,mg/L
C6C24,6,24,PW,09/15/2014 15:15,DOC,30.5,mg/L
C6C24,6,24,PW,09/23/2014 13:50,DOC,70.8,mg/L
C6C24,6,24,PW,09/29/2014 11:24,DOC,31.6,mg/L
C6C24,6,24,PW,10/ 5/2014 10:00,DOC,30.6,mg/L
C6C24,6,24,PW,10/13/2014 10:45,DOC,27.4,mg/L
C6C24,6,24,PW,10/20/2014 10:00,DOC,23.8,mg/L
C6C24,6,24,PW,10/27/2014 11:48,DOC,12.4,mg/L
C6C24,6,24,PW,11/ 3/2014 11:14,DOC,19.8,mg/L
C6C24,6,24,PW,11/10/2014 13:00,DOC,21.9,mg/L
C6C24,6,24,PW,11/17/2014 10:20,DOC,22.2,mg/L
C6C24,6,24,PW,11/23/2014 13:00,DOC,19.09,mg/L
C6C24,6,24,PW,12/ 1/2014 12:00,DOC,22,mg/L
C1C1,1,1,PW,09/ 7/2014 13:00,LPH,7.44,pH Units
C1C1,1,1,PW,09/15/2014 10:38,LPH,7.27,pH Units
C1C1,1,1,PW,09/21/2014 18:26,LPH,7.19,pH Units
C1C1,1,1,PW,09/29/2014 08:50,LPH,7.16,pH Units
C1C1,1,1,PW,10/ 5/2014 10:00,LPH,7.48,pH Units
C1C1,1,1,PW,10/13/2014 07:54,LPH,7.6,pH Units
C1C1,1,1,PW,10/20/2014 10:00,LPH,7.29,pH Units
C1C1,1,1,PW,10/27/2014 08:37,LPH,7.51,pH Units
C1C1,1,1,PW,11/ 3/2014 08:26,LPH,7.62,pH Units
C1C1,1,1,PW,11/10/2014 13:00,LPH,6.07,pH Units
C1C1,1,1,PW,11/17/2014 07:32,LPH,7.34,pH Units
C1C1,1,1,PW,11/23/2014 13:00,LPH,7.33,pH Units
C1C1,1,1,PW,12/ 1/2014 12:00,LPH,7.03,pH Units
C1C2,1,2,PW,09/ 7/2014 13:09,LPH,7.35,pH Units
C1C2,1,2,PW,09/15/2014 10:43,LPH,7.33,pH Units
C1C2,1,2,PW,09/21/2014 18:27,LPH,7.2,pH Units
C1C2,1,2,PW,09/29/2014 08:35,LPH,7.28,pH Units
C1C2,1,2,PW,10/ 5/2014 10:00,LPH,7.69,pH Units
C1C2,1,2,PW,10/13/2014 07:56,LPH,7.25,pH Units
C1C2,1,2,PW,10/20/2014 10:00,LPH,7.24,pH Units
C1C2,1,2,PW,10/27/2014 08:41,LPH,7.69,pH Units
C1C2,1,2,PW,11/ 3/2014 08:28,LPH,7.51,pH Units
C1C2,1,2,PW,11/10/2014 13:00,LPH,4.25,pH Units
C1C2,1,2,PW,11/17/2014 07:34,LPH,7.29,pH Units
C1C2,1,2,PW,11/23/2014 13:00,LPH,7.24,pH Units
C1C2,1,2,PW,12/ 1/2014 12:00,LPH,7.15,pH Units
C1C3,1,3,PW,09/ 7/2014 13:20,LPH,7.41,pH Units
C1C3,1,3,PW,09/15/2014 10:48,LPH,7.09,pH Units
C1C3,1,3,PW,09/21/2014 18:47,LPH,7.43,pH Units
C1C3,1,3,PW,09/29/2014 08:37,LPH,7.32,pH Units
C1C3,1,3,PW,10/ 5/2014 10:00,LPH,7.55,pH Units
C1C3,1,3,PW,10/13/2014 07:57,LPH,7.46,pH Units
C1C3,1,3,PW,10/20/2014 10:00,LPH,7.18,pH Units
C1C3,1,3,PW,10/27/2014 08:42,LPH,7.46,pH Units
C1C3,1,3,PW,11/ 3/2014 08:30,LPH,7.62,pH Units
C1C3,1,3,PW,11/10/2014 13:00,LPH,7.54,pH Units
C1C3,1,3,PW,11/17/2014 07:36,LPH,7.49,pH Units
C1C3,1,3,PW,11/23/2014 13:00,LPH,7.3,pH Units
C1C3,1,3,PW,12/ 1/2014 12:00,LPH,7.02,pH Units
C1C4,1,4,PW,09/ 7/2014 13:30,LPH,7.58,pH Units
C1C4,1,4,PW,09/15/2014 10:52,LPH,7.67,pH Units
C1C4,1,4,PW,09/21/2014 19:09,LPH,7.59,pH Units
C1C4,1,4,PW,09/29/2014 08:39,LPH,7.51,pH Units
C1C4,1,4,PW,10/ 5/2014 10:00,LPH,7.61,pH Units
C1C4,1,4,PW,10/13/2014 07:59,LPH,7.44,pH Units
C1C4,1,4,PW,10/20/2014 10:00,LPH,7.22,pH Units
C1C4,1,4,PW,10/27/2014 08:46,LPH,7.46,pH Units
C1C4,1,4,PW,11/ 3/2014 08:33,LPH,7.75,pH Units
C1C4,1,4,PW,11/10/2014 13:00,LPH,6.73,pH Units
C1C4,1,4,PW,11/17/2014 07:38,LPH,7.44,pH Units
C1C4,1,4,PW,11/23/2014 13:00,LPH,7.17,pH Units
C1C4,1,4,PW,12/ 1/2014 12:00,LPH,7.13,pH Units
C2C5,2,5,PW,09/ 7/2014 13:39,LPH,7.56,pH Units
C2C5,2,5,PW,09/15/2014 13:12,LPH,7.63,pH Units
C2C5,2,5,PW,09/21/2014 18:42,LPH,7.76,pH Units
C2C5,2,5,PW,09/29/2014 09:06,LPH,7.52,pH Units
C2C5,2,5,PW,10/ 5/2014 10:00,LPH,7.82,pH Units
C2C5,2,5,PW,10/13/2014 08:32,LPH,7.6,pH Units
C2C5,2,5,PW,10/20/2014 10:00,LPH,7.36,pH Units
C2C5,2,5,PW,10/27/2014 09:10,LPH,7.66,pH Units
C2C5,2,5,PW,11/ 3/2014 08:51,LPH,7.92,pH Units
C2C5,2,5,PW,11/10/2014 13:00,LPH,6.54,pH Units
C2C5,2,5,PW,11/17/2014 07:54,LPH,7.77,pH Units
C2C5,2,5,PW,11/23/2014 13:00,LPH,7.46,pH Units
C2C5,2,5,PW,12/ 1/2014 12:00,LPH,7.25,pH Units
C2C6,2,6,PW,09/ 7/2014 13:50,LPH,7.67,pH Units
C2C6,2,6,PW,09/15/2014 13:18,LPH,7.22,pH Units
C2C6,2,6,PW,09/21/2014 18:45,LPH,7.46,pH Units
C2C6,2,6,PW,09/29/2014 09:06,LPH,7.48,pH Units
C2C6,2,6,PW,10/ 5/2014 10:00,LPH,7.72,pH Units
C2C6,2,6,PW,10/13/2014 08:33,LPH,7.7,pH Units
C2C6,2,6,PW,10/20/2014 10:00,LPH,6.82,pH Units
C2C6,2,6,PW,10/27/2014 09:13,LPH,7.72,pH Units
C2C6,2,6,PW,11/ 3/2014 08:53,LPH,7.84,pH Units
C2C6,2,6,PW,11/10/2014 13:00,LPH,6.5,pH Units
C2C6,2,6,PW,11/17/2014 07:56,LPH,7.73,pH Units
C2C6,2,6,PW,11/23/2014 13:00,LPH,7.21,pH Units
C2C6,2,6,PW,12/ 1/2014 12:00,LPH,7.28,pH Units
C2C7,2,7,PW,09/ 7/2014 13:59,LPH,7.45,pH Units
C2C7,2,7,PW,09/15/2014 13:27,LPH,7.58,pH Units
C2C7,2,7,PW,09/21/2014 19:03,LPH,7.63,pH Units
C2C7,2,7,PW,09/29/2014 09:09,LPH,7.22,pH Units
C2C7,2,7,PW,10/ 5/2014 10:00,LPH,8.02,pH Units
C2C7,2,7,PW,10/13/2014 08:35,LPH,7.33,pH Units
C2C7,2,7,PW,10/20/2014 10:00,LPH,7.33,pH Units
C2C7,2,7,PW,10/27/2014 09:15,LPH,8.1,pH Units
C2C7,2,7,PW,11/ 3/2014 08:55,LPH,8.02,pH Units
C2C7,2,7,PW,11/10/2014 13:00,LPH,7.57,pH Units
C2C7,2,7,PW,11/17/2014 07:57,LPH,7.96,pH Units
C2C7,2,7,PW,11/23/2014 13:00,LPH,7.15,pH Units
C2C7,2,7,PW,12/ 1/2014 12:00,LPH,7,pH Units
C2C8,2,8,PW,09/ 7/2014 14:10,LPH,7.55,pH Units
C2C8,2,8,PW,09/15/2014 13:30,LPH,7.48,pH Units
C2C8,2,8,PW,09/21/2014 19:05,LPH,8.05,pH Units
C2C8,2,8,PW,09/29/2014 09:11,LPH,7.39,pH Units
C2C8,2,8,PW,10/ 5/2014 10:00,LPH,7.68,pH Units
C2C8,2,8,PW,10/13/2014 08:37,LPH,7.99,pH Units
C2C8,2,8,PW,10/20/2014 10:00,LPH,7.06,pH Units
C2C8,2,8,PW,10/27/2014 09:18,LPH,7.56,pH Units
C2C8,2,8,PW,11/ 3/2014 08:57,LPH,7.73,pH Units
C2C8,2,8,PW,11/10/2014 13:00,LPH,7.11,pH Units
C2C8,2,8,PW,11/17/2014 07:59,LPH,7.59,pH Units
C2C8,2,8,PW,11/23/2014 13:00,LPH,7.54,pH Units
C2C8,2,8,PW,12/ 1/2014 12:00,LPH,7.04,pH Units
C3C10,3,10,PW,09/ 7/2014 14:30,LPH,7.56,pH Units
C3C10,3,10,PW,09/15/2014 13:59,LPH,7.05,pH Units
C3C10,3,10,PW,09/21/2014 19:27,LPH,7.63,pH Units
C3C10,3,10,PW,09/29/2014 09:33,LPH,7.02,pH Units
C3C10,3,10,PW,10/ 5/2014 10:00,LPH,7.71,pH Units
C3C10,3,10,PW,10/13/2014 08:57,LPH,7.54,pH Units
C3C10,3,10,PW,10/20/2014 10:00,LPH,7.15,pH Units
C3C10,3,10,PW,10/27/2014 09:40,LPH,7.61,pH Units
C3C10,3,10,PW,11/ 3/2014 09:17,LPH,7.88,pH Units
C3C10,3,10,PW,11/10/2014 13:00,LPH,6.85,pH Units
C3C10,3,10,PW,11/17/2014 08:21,LPH,7.44,pH Units
C3C10,3,10,PW,11/23/2014 13:00,LPH,7.6,pH Units
C3C10,3,10,PW,12/ 1/2014 12:00,LPH,7.48,pH Units
C3C11,3,11,PW,09/ 7/2014 14:39,LPH,7.66,pH Units
C3C11,3,11,PW,09/15/2014 14:01,LPH,6.96,pH Units
C3C11,3,11,PW,09/21/2014 19:39,LPH,7.69,pH Units
C3C11,3,11,PW,09/29/2014 09:35,LPH,7.52,pH Units
C3C11,3,11,PW,10/ 5/2014 10:00,LPH,7.65,pH Units
C3C11,3,11,PW,10/13/2014 08:59,LPH,7.65,pH Units
C3C11,3,11,PW,10/20/2014 10:00,LPH,7.07,pH Units
C3C11,3,11,PW,10/27/2014 09:42,LPH,7.84,pH Units
C3C11,3,11,PW,11/ 3/2014 09:20,LPH,7.86,pH Units
C3C11,3,11,PW,11/10/2014 13:00,LPH,7.39,pH Units
C3C11,3,11,PW,11/17/2014 08:24,LPH,7.51,pH Units
C3C11,3,11,PW,11/23/2014 13:00,LPH,7.6,pH Units
C3C11,3,11,PW,12/ 1/2014 12:00,LPH,7.58,pH Units
C3C12,3,12,PW,09/ 7/2014 14:50,LPH,7.49,pH Units
C3C12,3,12,PW,09/15/2014 14:06,LPH,7.1,pH Units
C3C12,3,12,PW,09/22/2014 07:54,LPH,7.33,pH Units
C3C12,3,12,PW,09/29/2014 09:36,LPH,7.25,pH Units
C3C12,3,12,PW,10/ 5/2014 10:00,LPH,7.64,pH Units
C3C12,3,12,PW,10/13/2014 09:01,LPH,7.47,pH Units
C3C12,3,12,PW,10/20/2014 10:00,LPH,6.83,pH Units
C3C12,3,12,PW,10/27/2014 09:45,LPH,7.48,pH Units
C3C12,3,12,PW,11/ 3/2014 09:22,LPH,7.75,pH Units
C3C12,3,12,PW,11/10/2014 13:00,LPH,5.93,pH Units
C3C12,3,12,PW,11/17/2014 08:26,LPH,7.35,pH Units
C3C12,3,12,PW,11/23/2014 13:00,LPH,7.45,pH Units
C3C12,3,12,PW,12/ 1/2014 12:00,LPH,7.36,pH Units
C3C9,3,9,PW,09/ 7/2014 14:19,LPH,7.8,pH Units
C3C9,3,9,PW,09/15/2014 13:54,LPH,7.29,pH Units
C3C9,3,9,PW,09/21/2014 19:56,LPH,7.67,pH Units
C3C9,3,9,PW,09/29/2014 09:31,LPH,6.96,pH Units
C3C9,3,9,PW,10/ 5/2014 10:00,LPH,7.46,pH Units
C3C9,3,9,PW,10/13/2014 08:55,LPH,7.5,pH Units
C3C9,3,9,PW,10/20/2014 10:00,LPH,6.78,pH Units
C3C9,3,9,PW,10/27/2014 09:38,LPH,7.7,pH Units
C3C9,3,9,PW,11/ 3/2014 09:13,LPH,7.81,pH Units
C3C9,3,9,PW,11/10/2014 13:00,LPH,6.59,pH Units
C3C9,3,9,PW,11/17/2014 08:19,LPH,7.36,pH Units
C3C9,3,9,PW,11/23/2014 13:00,LPH,7.17,pH Units
C3C9,3,9,PW,12/ 1/2014 12:00,LPH,7.5,pH Units
C4C13,4,13,PW,09/ 7/2014 15:00,LPH,7.82,pH Units
C4C13,4,13,PW,09/15/2014 14:10,LPH,3.13,pH Units
C4C13,4,13,PW,09/21/2014 19:32,LPH,7.63,pH Units
C4C13,4,13,PW,09/29/2014 09:56,LPH,7.52,pH Units
C4C13,4,13,PW,10/ 5/2014 10:00,LPH,7.76,pH Units
C4C13,4,13,PW,10/13/2014 09:38,LPH,7.57,pH Units
C4C13,4,13,PW,10/20/2014 10:00,LPH,6.89,pH Units
C4C13,4,13,PW,10/27/2014 10:27,LPH,7.72,pH Units
C4C13,4,13,PW,11/ 3/2014 09:51,LPH,7.46,pH Units
C4C13,4,13,PW,11/10/2014 13:00,LPH,6.83,pH Units
C4C13,4,13,PW,11/17/2014 09:04,LPH,7.43,pH Units
C4C13,4,13,PW,11/23/2014 13:00,LPH,7.19,pH Units
C4C13,4,13,PW,12/ 1/2014 12:00,LPH,7.58,pH Units
C4C14,4,14,PW,09/ 7/2014 15:10,LPH,7.97,pH Units
C4C14,4,14,PW,09/15/2014 14:15,LPH,7.8,pH Units
C4C14,4,14,PW,09/21/2014 19:43,LPH,7.7,pH Units
C4C14,4,14,PW,09/29/2014 09:58,LPH,7.6,pH Units
C4C14,4,14,PW,10/ 5/2014 10:00,LPH,7.76,pH Units
C4C14,4,14,PW,10/13/2014 09:40,LPH,7.75,pH Units
C4C14,4,14,PW,10/20/2014 10:00,LPH,7.3,pH Units
C4C14,4,14,PW,10/27/2014 10:30,LPH,7.7,pH Units
C4C14,4,14,PW,11/ 3/2014 09:54,LPH,7.63,pH Units
C4C14,4,14,PW,11/10/2014 13:00,LPH,6.71,pH Units
C4C14,4,14,PW,11/17/2014 09:06,LPH,7.58,pH Units
C4C14,4,14,PW,11/23/2014 13:00,LPH,7.22,pH Units
C4C14,4,14,PW,12/ 1/2014 12:00,LPH,7.44,pH Units
C4C15,4,15,PW,09/ 7/2014 15:20,LPH,8.12,pH Units
C4C15,4,15,PW,09/15/2014 14:24,LPH,7.51,pH Units
C4C15,4,15,PW,09/22/2014 07:57,LPH,7.98,pH Units
C4C15,4,15,PW,09/29/2014 10:00,LPH,7.73,pH Units
C4C15,4,15,PW,10/ 5/2014 10:00,LPH,7.8,pH Units
C4C15,4,15,PW,10/13/2014 09:42,LPH,7.41,pH Units
C4C15,4,15,PW,10/20/2014 10:00,LPH,7.33,pH Units
C4C15,4,15,PW,10/27/2014 10:32,LPH,7.88,pH Units
C4C15,4,15,PW,11/ 3/2014 09:56,LPH,7.78,pH Units
C4C15,4,15,PW,11/10/2014 13:00,LPH,7.46,pH Units
C4C15,4,15,PW,11/17/2014 09:09,LPH,7.75,pH Units
C4C15,4,15,PW,11/23/2014 13:00,LPH,7.75,pH Units
C4C15,4,15,PW,12/ 1/2014 12:00,LPH,7.54,pH Units
C4C16,4,16,PW,09/ 7/2014 15:29,LPH,7.37,pH Units
C4C16,4,16,PW,09/15/2014 14:30,LPH,7.21,pH Units
C4C16,4,16,PW,09/22/2014 07:59,LPH,7.62,pH Units
C4C16,4,16,PW,09/29/2014 10:03,LPH,7.46,pH Units
C4C16,4,16,PW,10/ 5/2014 10:00,LPH,7.73,pH Units
C4C16,4,16,PW,10/13/2014 09:44,LPH,7.4,pH Units
C4C16,4,16,PW,10/20/2014 10:00,LPH,7.06,pH Units
C4C16,4,16,PW,10/27/2014 10:34,LPH,7.71,pH Units
C4C16,4,16,PW,11/ 3/2014 09:56,LPH,7.54,pH Units
C4C16,4,16,PW,11/10/2014 13:00,LPH,6.33,pH Units
C4C16,4,16,PW,11/17/2014 09:11,LPH,7.53,pH Units
C4C16,4,16,PW,11/23/2014 13:00,LPH,7.62,pH Units
C4C16,4,16,PW,12/ 1/2014 12:00,LPH,7.13,pH Units
C5C17,5,17,PW,09/ 7/2014 15:40,LPH,7.51,pH Units
C5C17,5,17,PW,09/15/2014 14:35,LPH,7.2,pH Units
C5C17,5,17,PW,09/23/2014 11:19,LPH,7.57,pH Units
C5C17,5,17,PW,09/29/2014 10:12,LPH,7.45,pH Units
C5C17,5,17,PW,10/ 5/2014 10:00,LPH,7.68,pH Units
C5C17,5,17,PW,10/13/2014 10:11,LPH,7.29,pH Units
C5C17,5,17,PW,10/20/2014 10:00,LPH,7.25,pH Units
C5C17,5,17,PW,10/27/2014 11:17,LPH,7.53,pH Units
C5C17,5,17,PW,11/ 3/2014 10:45,LPH,7.39,pH Units
C5C17,5,17,PW,11/10/2014 13:00,LPH,6.06,pH Units
C5C17,5,17,PW,11/17/2014 09:33,LPH,7.39,pH Units
C5C17,5,17,PW,11/23/2014 13:00,LPH,7.49,pH Units
C5C17,5,17,PW,12/ 1/2014 12:00,LPH,7.3,pH Units
C5C18,5,18,PW,09/ 7/2014 15:49,LPH,7.58,pH Units
C5C18,5,18,PW,09/15/2014 14:50,LPH,7.3,pH Units
C5C18,5,18,PW,09/23/2014 11:30,LPH,7.69,pH Units
C5C18,5,18,PW,09/29/2014 10:20,LPH,7.18,pH Units
C5C18,5,18,PW,10/ 5/2014 10:00,LPH,7.67,pH Units
C5C18,5,18,PW,10/13/2014 10:12,LPH,7.36,pH Units
C5C18,5,18,PW,10/20/2014 10:00,LPH,7.76,pH Units
C5C18,5,18,PW,10/27/2014 11:19,LPH,7.63,pH Units
