"","CORE","TRT","STATION","CRYPT","SWPW","COLLECT_DATE","TEST_NAME","VALUE","UNITS"
"579",6,"ambinun","C2C6",2,"PW","09/29/2014 09:06","NOX",0.005,"mg/L"
"580",6,"ambinun","C2C6",2,"PW","11/ 3/2014 08:53","DOC",10.8,"mg/L"
"581",6,"ambinun","C2C6",2,"PW","10/ 5/2014 10:00","NOX",0.005,"mg/L"
"582",6,"ambinun","C2C6",2,"PW","11/10/2014 13:00","NOX",0.005,"mg/L"
"583",6,"ambinun","C2C6",2,"PW","10/20/2014 10:00","NOX",0.007,"mg/L"
"584",6,"ambinun","C2C6",2,"PW","10/27/2014 09:13","TDN",0.704,"mg/L"
"585",6,"ambinun","C2C6",2,"PW","10/20/2014 10:00","TDN",0.779,"mg/L"
"586",6,"ambinun","C2C6",2,"PW","09/ 7/2014 13:50","TDN",0.934,"mg/L"
"587",6,"ambinun","C2C6",2,"PW","11/10/2014 13:00","DOC",12.9,"mg/L"
"588",6,"ambinun","C2C6",2,"PW","09/29/2014 09:06","LPH",7.48,"pH Units"
"589",6,"ambinun","C2C6",2,"PW","10/20/2014 10:00","SO4",756,"mg/L"
"590",6,"ambinun","C2C6",2,"PW","11/ 3/2014 08:53","NOX",0.005,"mg/L"
"591",6,"ambinun","C2C6",2,"PW","09/ 7/2014 13:50","LPH",7.67,"pH Units"
"592",6,"ambinun","C2C6",2,"PW","10/ 5/2014 10:00","NH4",0.355,"mg/L"
"593",6,"ambinun","C2C6",2,"PW","10/27/2014 09:13","NOX",0.005,"mg/L"
"594",6,"ambinun","C2C6",2,"PW","10/27/2014 09:13","DOC",11.8,"mg/L"
"595",6,"ambinun","C2C6",2,"PW","10/13/2014 08:33","TDN",1.48,"mg/L"
"596",6,"ambinun","C2C6",2,"PW","09/21/2014 18:45","TDN",1.1,"mg/L"
"597",6,"ambinun","C2C6",2,"PW","10/13/2014 08:33","SO4",812,"mg/L"
"598",6,"ambinun","C2C6",2,"PW","10/20/2014 10:00","DOC",17.5,"mg/L"
"599",6,"ambinun","C2C6",2,"PW","09/21/2014 18:45","ALKA",121,"mg/L"
"600",6,"ambinun","C2C6",2,"PW","09/15/2014 13:18","TDN",1.02,"mg/L"
"601",7,"ambcont","C2C7",2,"PW","09/ 7/2014 13:59","SO4",747,"mg/L"
"602",7,"ambcont","C2C7",2,"PW","09/ 7/2014 13:59","NOX",0.01,"mg/L"
"603",7,"ambcont","C2C7",2,"PW","10/27/2014 09:15","CL",6402,"mg/L"
"604",7,"ambcont","C2C7",2,"PW","09/21/2014 19:03","NOX",0.017,"mg/L"
"605",7,"ambcont","C2C7",2,"PW","09/ 7/2014 13:59","DOC",23.8,"mg/L"
"606",7,"ambcont","C2C7",2,"PW","12/ 1/2014 12:00","TDN",0.616,"mg/L"
"607",7,"ambcont","C2C7",2,"PW","09/15/2014 13:27","NOX",0.013,"mg/L"
"608",7,"ambcont","C2C7",2,"PW","09/29/2014 09:09","LPH",7.22,"pH Units"
"609",7,"ambcont","C2C7",2,"PW","10/27/2014 09:15","TDN",0.509,"mg/L"
"610",7,"ambcont","C2C7",2,"PW","12/ 1/2014 12:00","SO4",835.779,"mg/L"
"611",7,"ambcont","C2C7",2,"PW","11/23/2014 13:00","TDN",1.15,"mg/L"
"612",7,"ambcont","C2C7",2,"PW","09/ 7/2014 13:59","NH4",0.421,"mg/L"
"613",7,"ambcont","C2C7",2,"PW","11/10/2014 13:00","CL",5478,"mg/L"
"614",7,"ambcont","C2C7",2,"PW","09/21/2014 19:03","CL",5325,"mg/L"
"615",7,"ambcont","C2C7",2,"PW","11/ 3/2014 08:55","TDN",0.549,"mg/L"
"616",7,"ambcont","C2C7",2,"PW","11/10/2014 13:00","TDN",0.403,"mg/L"
"617",7,"ambcont","C2C7",2,"PW","11/17/2014 07:57","NH4",0.119,"mg/L"
"618",7,"ambcont","C2C7",2,"PW","11/10/2014 13:00","NH4",0.075,"mg/L"
"619",7,"ambcont","C2C7",2,"PW","09/21/2014 19:03","LPH",7.63,"pH Units"
"620",7,"ambcont","C2C7",2,"PW","09/15/2014 13:27","LPH",7.58,"pH Units"
"621",7,"ambcont","C2C7",2,"PW","11/23/2014 13:00","SO4",842.413,"mg/L"
"622",7,"ambcont","C2C7",2,"PW","11/ 3/2014 08:55","CL",5384,"mg/L"
"623",7,"ambcont","C2C7",2,"PW","09/15/2014 13:27","SO4",772,"mg/L"
"624",7,"ambcont","C2C7",2,"PW","11/23/2014 13:00","LPH",7.15,"pH Units"
"625",7,"ambcont","C2C7",2,"PW","12/ 1/2014 12:00","LPH",7,"pH Units"
"626",7,"ambcont","C2C7",2,"PW","11/17/2014 07:57","LPH",7.96,"pH Units"
"627",7,"ambcont","C2C7",2,"PW","11/ 3/2014 08:55","NOX",0.005,"mg/L"
"628",7,"ambcont","C2C7",2,"PW","09/ 7/2014 13:59","Salinity",11,"ppt"
"629",7,"ambcont","C2C7",2,"PW","12/ 1/2014 12:00","CL",5989.904,"mg/L"
"630",7,"ambcont","C2C7",2,"PW","09/15/2014 13:27","DOC",14.5,"mg/L"
"631",7,"ambcont","C2C7",2,"PW","10/20/2014 10:00","CL",6195,"mg/L"
"632",7,"ambcont","C2C7",2,"PW","11/10/2014 13:00","SO4",771,"mg/L"
"633",7,"ambcont","C2C7",2,"PW","09/15/2014 13:27","CL",6141,"mg/L"
"634",7,"ambcont","C2C7",2,"PW","10/20/2014 10:00","TDN",0.616,"mg/L"
"635",7,"ambcont","C2C7",2,"PW","12/ 1/2014 12:00","DOC",16.35,"mg/L"
"636",7,"ambcont","C2C7",2,"PW","11/10/2014 13:00","NOX",0.005,"mg/L"
"637",7,"ambcont","C2C7",2,"PW","11/17/2014 07:57","TDN",0.663,"mg/L"
"638",7,"ambcont","C2C7",2,"PW","11/17/2014 07:57","CL",5598,"mg/L"
"639",7,"ambcont","C2C7",2,"PW","09/ 7/2014 13:59","LPH",7.45,"pH Units"
"640",7,"ambcont","C2C7",2,"PW","11/ 3/2014 08:55","SO4",734,"mg/L"
"641",7,"ambcont","C2C7",2,"PW","12/ 1/2014 12:00","ALKA",90.07,"mg/L"
"642",7,"ambcont","C2C7",2,"PW","10/27/2014 09:15","NOX",0.005,"mg/L"
"643",7,"ambcont","C2C7",2,"PW","11/17/2014 07:57","SO4",764,"mg/L"
"644",7,"ambcont","C2C7",2,"PW","09/ 7/2014 13:59","ALKA",150,"mg/L"
"645",7,"ambcont","C2C7",2,"PW","09/15/2014 13:27","ALKA",118,"mg/L"
"646",7,"ambcont","C2C7",2,"PW","10/ 5/2014 10:00","LPH",8.02,"pH Units"
"647",7,"ambcont","C2C7",2,"PW","09/21/2014 19:03","DOC",39.7,"mg/L"
"648",7,"ambcont","C2C7",2,"PW","11/23/2014 13:00","CL",5588.178,"mg/L"
"649",7,"ambcont","C2C7",2,"PW","10/ 5/2014 10:00","NH4",0.126,"mg/L"
"650",7,"ambcont","C2C7",2,"PW","10/20/2014 10:00","NH4",0.078,"mg/L"
"651",7,"ambcont","C2C7",2,"PW","11/17/2014 07:57","DOC",12.4,"mg/L"
"652",7,"ambcont","C2C7",2,"PW","10/ 5/2014 10:00","NOX",0.005,"mg/L"
"653",7,"ambcont","C2C7",2,"PW","11/10/2014 13:00","LPH",7.57,"pH Units"
"654",7,"ambcont","C2C7",2,"PW","10/27/2014 09:15","NH4",0.051,"mg/L"
"655",7,"ambcont","C2C7",2,"PW","11/ 3/2014 08:55","NH4",0.034,"mg/L"
"656",7,"ambcont","C2C7",2,"PW","10/13/2014 08:35","TDN",0.7,"mg/L"
"657",7,"ambcont","C2C7",2,"PW","09/ 7/2014 13:59","CL",5670,"mg/L"
"658",7,"ambcont","C2C7",2,"PW","09/29/2014 09:09","SO4",611,"mg/L"
"659",7,"ambcont","C2C7",2,"PW","09/29/2014 09:09","CL",4962,"mg/L"
"660",7,"ambcont","C2C7",2,"PW","10/13/2014 08:35","CL",5971,"mg/L"
"661",7,"ambcont","C2C7",2,"PW","09/21/2014 19:03","SO4",682,"mg/L"
"662",7,"ambcont","C2C7",2,"PW","11/23/2014 13:00","DOC",27.21,"mg/L"
"663",7,"ambcont","C2C7",2,"PW","10/20/2014 10:00","SO4",856,"mg/L"
"664",7,"ambcont","C2C7",2,"PW","10/13/2014 08:35","NH4",0.574,"mg/L"
"665",7,"ambcont","C2C7",2,"PW","11/10/2014 13:00","DOC",10.8,"mg/L"
"666",7,"ambcont","C2C7",2,"PW","09/15/2014 13:27","NH4",0.07,"mg/L"
"667",7,"ambcont","C2C7",2,"PW","10/27/2014 09:15","SO4",891,"mg/L"
"668",7,"ambcont","C2C7",2,"PW","10/20/2014 10:00","NOX",0.006,"mg/L"
"669",7,"ambcont","C2C7",2,"PW","10/ 5/2014 10:00","TDN",0.704,"mg/L"
"670",7,"ambcont","C2C7",2,"PW","11/17/2014 07:57","ALKA",152,"mg/L"
"671",7,"ambcont","C2C7",2,"PW","09/29/2014 09:09","NH4",0.038,"mg/L"
"672",7,"ambcont","C2C7",2,"PW","10/ 5/2014 10:00","ALKA",147,"mg/L"
"673",7,"ambcont","C2C7",2,"PW","09/29/2014 09:09","ALKA",102,"mg/L"
"674",7,"ambcont","C2C7",2,"PW","09/15/2014 13:27","TDN",0.712,"mg/L"
"675",7,"ambcont","C2C7",2,"PW","09/29/2014 09:09","NOX",0.005,"mg/L"
"676",7,"ambcont","C2C7",2,"PW","10/20/2014 10:00","DOC",15.2,"mg/L"
"677",7,"ambcont","C2C7",2,"PW","10/13/2014 08:35","SO4",822,"mg/L"
"678",7,"ambcont","C2C7",2,"PW","09/21/2014 19:03","ALKA",159,"mg/L"
"679",7,"ambcont","C2C7",2,"PW","10/ 5/2014 10:00","CL",5401,"mg/L"
"680",7,"ambcont","C2C7",2,"PW","09/29/2014 09:09","TDN",0.667,"mg/L"
"681",7,"ambcont","C2C7",2,"PW","11/23/2014 13:00","ALKA",108.8,"mg/L"
"682",7,"ambcont","C2C7",2,"PW","10/27/2014 09:15","LPH",8.1,"pH Units"
"683",7,"ambcont","C2C7",2,"PW","10/27/2014 09:15","DOC",12.1,"mg/L"
"684",7,"ambcont","C2C7",2,"PW","10/13/2014 08:35","ALKA",136,"mg/L"
"685",7,"ambcont","C2C7",2,"PW","09/21/2014 19:03","NH4",0.911,"mg/L"
"686",7,"ambcont","C2C7",2,"PW","10/13/2014 08:35","NOX",0.005,"mg/L"
"687",7,"ambcont","C2C7",2,"PW","10/ 5/2014 10:00","DOC",11.4,"mg/L"
"688",7,"ambcont","C2C7",2,"PW","11/ 3/2014 08:55","LPH",8.02,"pH Units"
"689",7,"ambcont","C2C7",2,"PW","09/ 7/2014 13:59","TDN",1.17,"mg/L"
"690",7,"ambcont","C2C7",2,"PW","10/13/2014 08:35","LPH",7.33,"pH Units"
"691",7,"ambcont","C2C7",2,"PW","09/21/2014 19:03","TDN",2.13,"mg/L"
"692",7,"ambcont","C2C7",2,"PW","10/ 5/2014 10:00","SO4",684,"mg/L"
"693",7,"ambcont","C2C7",2,"PW","11/ 3/2014 08:55","DOC",10.2,"mg/L"
"694",7,"ambcont","C2C7",2,"PW","10/13/2014 08:35","DOC",30.4,"mg/L"
"695",7,"ambcont","C2C7",2,"PW","11/ 3/2014 08:55","ALKA",135,"mg/L"
"696",7,"ambcont","C2C7",2,"PW","10/20/2014 10:00","LPH",7.33,"pH Units"
"697",7,"ambcont","C2C7",2,"PW","11/10/2014 13:00","ALKA",110,"mg/L"
"698",7,"ambcont","C2C7",2,"PW","10/27/2014 09:15","ALKA",147,"mg/L"
"699",7,"ambcont","C2C7",2,"PW","09/29/2014 09:09","DOC",12.4,"mg/L"
"700",7,"ambcont","C2C7",2,"PW","10/20/2014 10:00","ALKA",98,"mg/L"
"701",8,"ambinun","C2C8",2,"PW","11/23/2014 13:00","CL",5512.401,"mg/L"
"702",8,"ambinun","C2C8",2,"PW","11/ 3/2014 08:57","LPH",7.73,"pH Units"
"703",8,"ambinun","C2C8",2,"PW","11/17/2014 07:59","NH4",0.813,"mg/L"
"704",8,"ambinun","C2C8",2,"PW","10/27/2014 09:18","LPH",7.56,"pH Units"
"705",8,"ambinun","C2C8",2,"PW","11/10/2014 13:00","LPH",7.11,"pH Units"
"706",8,"ambinun","C2C8",2,"PW","11/17/2014 07:59","LPH",7.59,"pH Units"
"707",8,"ambinun","C2C8",2,"PW","11/10/2014 13:00","NOX",0.005,"mg/L"
"708",8,"ambinun","C2C8",2,"PW","11/10/2014 13:00","NH4",0.475,"mg/L"
"709",8,"ambinun","C2C8",2,"PW","10/20/2014 10:00","LPH",7.06,"pH Units"
"710",8,"ambinun","C2C8",2,"PW","10/27/2014 09:18","NOX",0.005,"mg/L"
"711",8,"ambinun","C2C8",2,"PW","10/20/2014 10:00","CL",5462,"mg/L"
"712",8,"ambinun","C2C8",2,"PW","10/27/2014 09:18","CL",6444,"mg/L"
"713",8,"ambinun","C2C8",2,"PW","09/21/2014 19:05","SO4",870,"mg/L"
"714",8,"ambinun","C2C8",2,"PW","09/ 7/2014 14:10","SO4",762,"mg/L"
"715",8,"ambinun","C2C8",2,"PW","11/17/2014 07:59","ALKA",143,"mg/L"
"716",8,"ambinun","C2C8",2,"PW","11/17/2014 07:59","CL",5628,"mg/L"
"717",8,"ambinun","C2C8",2,"PW","12/ 1/2014 12:00","ALKA",99.47,"mg/L"
"718",8,"ambinun","C2C8",2,"PW","09/29/2014 09:11","SO4",625,"mg/L"
"719",8,"ambinun","C2C8",2,"PW","10/13/2014 08:37","CL",5846,"mg/L"
"720",8,"ambinun","C2C8",2,"PW","11/23/2014 13:00","ALKA",121.72,"mg/L"
"721",8,"ambinun","C2C8",2,"PW","09/ 7/2014 14:10","NOX",0.005,"mg/L"
"722",8,"ambinun","C2C8",2,"PW","11/ 3/2014 08:57","CL",5611,"mg/L"
"723",8,"ambinun","C2C8",2,"PW","11/10/2014 13:00","TDN",1.13,"mg/L"
"724",8,"ambinun","C2C8",2,"PW","10/ 5/2014 10:00","CL",5652,"mg/L"
"725",8,"ambinun","C2C8",2,"PW","09/15/2014 13:30","SO4",783,"mg/L"
"726",8,"ambinun","C2C8",2,"PW","10/ 5/2014 10:00","LPH",7.68,"pH Units"
"727",8,"ambinun","C2C8",2,"PW","10/13/2014 08:37","LPH",7.99,"pH Units"
"728",8,"ambinun","C2C8",2,"PW","10/20/2014 10:00","NH4",0.57,"mg/L"
"729",8,"ambinun","C2C8",2,"PW","10/27/2014 09:18","NH4",0.545,"mg/L"
"730",8,"ambinun","C2C8",2,"PW","11/ 3/2014 08:57","NH4",0.538,"mg/L"
"731",8,"ambinun","C2C8",2,"PW","09/ 7/2014 14:10","CL",5756,"mg/L"
"732",8,"ambinun","C2C8",2,"PW","09/15/2014 13:30","CL",6474,"mg/L"
"733",8,"ambinun","C2C8",2,"PW","10/27/2014 09:18","TDN",1.35,"mg/L"
"734",8,"ambinun","C2C8",2,"PW","11/ 3/2014 08:57","TDN",1.22,"mg/L"
"735",8,"ambinun","C2C8",2,"PW","09/15/2014 13:30","NOX",0.005,"mg/L"
"736",8,"ambinun","C2C8",2,"PW","10/13/2014 08:37","TDN",0.89,"mg/L"
"737",8,"ambinun","C2C8",2,"PW","11/10/2014 13:00","CL",5798,"mg/L"
"738",8,"ambinun","C2C8",2,"PW","09/29/2014 09:11","LPH",7.39,"pH Units"
"739",8,"ambinun","C2C8",2,"PW","10/ 5/2014 10:00","NH4",0.897,"mg/L"
"740",8,"ambinun","C2C8",2,"PW","10/ 5/2014 10:00","NOX",0.005,"mg/L"
"741",8,"ambinun","C2C8",2,"PW","10/13/2014 08:37","NOX",0.021,"mg/L"
"742",8,"ambinun","C2C8",2,"PW","10/ 5/2014 10:00","SO4",617,"mg/L"
"743",8,"ambinun","C2C8",2,"PW","11/ 3/2014 08:57","NOX",0.005,"mg/L"
"744",8,"ambinun","C2C8",2,"PW","11/ 3/2014 08:57","DOC",23.4,"mg/L"
"745",8,"ambinun","C2C8",2,"PW","11/10/2014 13:00","DOC",25.8,"mg/L"
"746",8,"ambinun","C2C8",2,"PW","11/17/2014 07:59","DOC",22.2,"mg/L"
"747",8,"ambinun","C2C8",2,"PW","09/21/2014 19:05","CL",5150,"mg/L"
"748",8,"ambinun","C2C8",2,"PW","10/20/2014 10:00","TDN",1.44,"mg/L"
"749",8,"ambinun","C2C8",2,"PW","09/21/2014 19:05","LPH",8.05,"pH Units"
"750",8,"ambinun","C2C8",2,"PW","09/21/2014 19:05","NOX",0.019,"mg/L"
"751",8,"ambinun","C2C8",2,"PW","11/17/2014 07:59","TDN",1.55,"mg/L"
"752",8,"ambinun","C2C8",2,"PW","09/29/2014 09:11","NOX",0.005,"mg/L"
"753",8,"ambinun","C2C8",2,"PW","10/27/2014 09:18","ALKA",159,"mg/L"
"754",8,"ambinun","C2C8",2,"PW","11/ 3/2014 08:57","ALKA",144,"mg/L"
"755",8,"ambinun","C2C8",2,"PW","11/10/2014 13:00","ALKA",117,"mg/L"
"756",8,"ambinun","C2C8",2,"PW","10/20/2014 10:00","DOC",25.6,"mg/L"
"757",8,"ambinun","C2C8",2,"PW","10/27/2014 09:18","DOC",26.3,"mg/L"
"758",8,"ambinun","C2C8",2,"PW","09/ 7/2014 14:10","TDN",2.02,"mg/L"
"759",8,"ambinun","C2C8",2,"PW","09/15/2014 13:30","TDN",1.86,"mg/L"
"760",8,"ambinun","C2C8",2,"PW","09/21/2014 19:05","TDN",0.797,"mg/L"
"761",8,"ambinun","C2C8",2,"PW","09/29/2014 09:11","CL",5111,"mg/L"
"762",8,"ambinun","C2C8",2,"PW","12/ 1/2014 12:00","LPH",7.04,"pH Units"
"763",8,"ambinun","C2C8",2,"PW","09/ 7/2014 14:10","LPH",7.55,"pH Units"
"764",8,"ambinun","C2C8",2,"PW","09/ 7/2014 14:10","Salinity",11,"ppt"
"765",8,"ambinun","C2C8",2,"PW","10/20/2014 10:00","ALKA",108,"mg/L"
"766",8,"ambinun","C2C8",2,"PW","09/29/2014 09:11","NH4",0.848,"mg/L"
"767",8,"ambinun","C2C8",2,"PW","10/13/2014 08:37","NH4",0.397,"mg/L"
"768",8,"ambinun","C2C8",2,"PW","10/13/2014 08:37","DOC",11.9,"mg/L"
"769",8,"ambinun","C2C8",2,"PW","10/20/2014 10:00","NOX",0.005,"mg/L"
"770",8,"ambinun","C2C8",2,"PW","12/ 1/2014 12:00","CL",5431.205,"mg/L"
"771",8,"ambinun","C2C8",2,"PW","10/13/2014 08:37","SO4",835,"mg/L"
"772",8,"ambinun","C2C8",2,"PW","10/27/2014 09:18","SO4",850,"mg/L"
"773",8,"ambinun","C2C8",2,"PW","11/10/2014 13:00","SO4",814,"mg/L"
"774",8,"ambinun","C2C8",2,"PW","11/23/2014 13:00","LPH",7.54,"pH Units"
"775",8,"ambinun","C2C8",2,"PW","12/ 1/2014 12:00","DOC",24.33,"mg/L"
"776",8,"ambinun","C2C8",2,"PW","10/ 5/2014 10:00","TDN",1.97,"mg/L"
"777",8,"ambinun","C2C8",2,"PW","12/ 1/2014 12:00","SO4",734.601,"mg/L"
"778",8,"ambinun","C2C8",2,"PW","09/21/2014 19:05","NH4",0.113,"mg/L"
"779",8,"ambinun","C2C8",2,"PW","11/23/2014 13:00","TDN",0.534,"mg/L"
"780",8,"ambinun","C2C8",2,"PW","12/ 1/2014 12:00","TDN",1.137,"mg/L"
"781",8,"ambinun","C2C8",2,"PW","10/ 5/2014 10:00","DOC",34.7,"mg/L"
"782",8,"ambinun","C2C8",2,"PW","09/29/2014 09:11","DOC",32.9,"mg/L"
"783",8,"ambinun","C2C8",2,"PW","11/23/2014 13:00","DOC",16.31,"mg/L"
"784",8,"ambinun","C2C8",2,"PW","09/15/2014 13:30","LPH",7.48,"pH Units"
"785",8,"ambinun","C2C8",2,"PW","11/17/2014 07:59","SO4",756,"mg/L"
"786",8,"ambinun","C2C8",2,"PW","10/20/2014 10:00","SO4",723,"mg/L"
"787",8,"ambinun","C2C8",2,"PW","09/29/2014 09:11","ALKA",163,"mg/L"
"788",8,"ambinun","C2C8",2,"PW","10/13/2014 08:37","ALKA",155,"mg/L"
"789",8,"ambinun","C2C8",2,"PW","09/21/2014 19:05","DOC",15,"mg/L"
"790",8,"ambinun","C2C8",2,"PW","09/ 7/2014 14:10","NH4",0.795,"mg/L"
"791",8,"ambinun","C2C8",2,"PW","09/15/2014 13:30","ALKA",141,"mg/L"
"792",8,"ambinun","C2C8",2,"PW","11/ 3/2014 08:57","SO4",756,"mg/L"
"793",8,"ambinun","C2C8",2,"PW","09/29/2014 09:11","TDN",1.96,"mg/L"
"794",8,"ambinun","C2C8",2,"PW","10/ 5/2014 10:00","ALKA",147,"mg/L"
"795",8,"ambinun","C2C8",2,"PW","09/ 7/2014 14:10","DOC",32.7,"mg/L"
"796",8,"ambinun","C2C8",2,"PW","11/23/2014 13:00","SO4",858.302,"mg/L"
"797",8,"ambinun","C2C8",2,"PW","09/15/2014 13:30","DOC",36.5,"mg/L"
"798",8,"ambinun","C2C8",2,"PW","09/15/2014 13:30","NH4",0.763,"mg/L"
"799",8,"ambinun","C2C8",2,"PW","09/21/2014 19:05","ALKA",138,"mg/L"
"800",8,"ambinun","C2C8",2,"PW","09/ 7/2014 14:10","ALKA",159,"mg/L"
"801",9,"elevcont","C3C9",3,"PW","11/ 3/2014 09:13","NH4",0.36,"mg/L"
"802",9,"elevcont","C3C9",3,"PW","11/17/2014 08:19","TDN",1.11,"mg/L"
"803",9,"elevcont","C3C9",3,"PW","09/21/2014 19:56","DOC",18.6,"mg/L"
"804",9,"elevcont","C3C9",3,"PW","11/23/2014 13:00","DOC",20.12,"mg/L"
"805",9,"elevcont","C3C9",3,"PW","11/ 3/2014 09:13","ALKA",141,"mg/L"
"806",9,"elevcont","C3C9",3,"PW","11/17/2014 08:19","DOC",19,"mg/L"
"807",9,"elevcont","C3C9",3,"PW","10/20/2014 10:00","CL",12018,"mg/L"
"808",9,"elevcont","C3C9",3,"PW","11/10/2014 13:00","DOC",21.2,"mg/L"
"809",9,"elevcont","C3C9",3,"PW","10/27/2014 09:38","DOC",18.1,"mg/L"
"810",9,"elevcont","C3C9",3,"PW","12/ 1/2014 12:00","TDN",1.013,"mg/L"
"811",9,"elevcont","C3C9",3,"PW","11/ 3/2014 09:13","DOC",15.8,"mg/L"
"812",9,"elevcont","C3C9",3,"PW","11/23/2014 13:00","SO4",1531.334,"mg/L"
"813",9,"elevcont","C3C9",3,"PW","10/20/2014 10:00","DOC",22.2,"mg/L"
"814",9,"elevcont","C3C9",3,"PW","10/27/2014 09:38","CL",14258,"mg/L"
"815",9,"elevcont","C3C9",3,"PW","09/29/2014 09:31","DOC",22.9,"mg/L"
"816",9,"elevcont","C3C9",3,"PW","10/13/2014 08:55","DOC",20.2,"mg/L"
"817",9,"elevcont","C3C9",3,"PW","10/27/2014 09:38","NH4",0.46,"mg/L"
"818",9,"elevcont","C3C9",3,"PW","09/29/2014 09:31","TDN",1.15,"mg/L"
"819",9,"elevcont","C3C9",3,"PW","09/15/2014 13:54","ALKA",105,"mg/L"
"820",9,"elevcont","C3C9",3,"PW","11/ 3/2014 09:13","SO4",1502,"mg/L"
"821",9,"elevcont","C3C9",3,"PW","11/23/2014 13:00","CL",10809.522,"mg/L"
"822",9,"elevcont","C3C9",3,"PW","11/ 3/2014 09:13","TDN",0.996,"mg/L"
"823",9,"elevcont","C3C9",3,"PW","10/27/2014 09:38","ALKA",146,"mg/L"
"824",9,"elevcont","C3C9",3,"PW","11/23/2014 13:00","TDN",0.96,"mg/L"
"825",9,"elevcont","C3C9",3,"PW","11/23/2014 13:00","LPH",7.17,"pH Units"
"826",9,"elevcont","C3C9",3,"PW","09/ 7/2014 14:19","TDN",1.22,"mg/L"
"827",9,"elevcont","C3C9",3,"PW","09/ 7/2014 14:19","LPH",7.8,"pH Units"
"828",9,"elevcont","C3C9",3,"PW","12/ 1/2014 12:00","DOC",19.09,"mg/L"
"829",9,"elevcont","C3C9",3,"PW","11/ 3/2014 09:13","CL",10750,"mg/L"
"830",9,"elevcont","C3C9",3,"PW","10/13/2014 08:55","ALKA",130,"mg/L"
"831",9,"elevcont","C3C9",3,"PW","09/ 7/2014 14:19","ALKA",148,"mg/L"
"832",9,"elevcont","C3C9",3,"PW","10/20/2014 10:00","ALKA",76,"mg/L"
"833",9,"elevcont","C3C9",3,"PW","10/ 5/2014 10:00","TDN",1.46,"mg/L"
"834",9,"elevcont","C3C9",3,"PW","10/27/2014 09:38","TDN",1.04,"mg/L"
"835",9,"elevcont","C3C9",3,"PW","09/15/2014 13:54","DOC",20,"mg/L"
"836",9,"elevcont","C3C9",3,"PW","10/ 5/2014 10:00","CL",12148,"mg/L"
"837",9,"elevcont","C3C9",3,"PW","11/10/2014 13:00","TDN",0.864,"mg/L"
"838",9,"elevcont","C3C9",3,"PW","09/ 7/2014 14:19","SO4",1440,"mg/L"
"839",9,"elevcont","C3C9",3,"PW","11/10/2014 13:00","CL",11429,"mg/L"
"840",9,"elevcont","C3C9",3,"PW","09/15/2014 13:54","TDN",0.582,"mg/L"
"841",9,"elevcont","C3C9",3,"PW","09/21/2014 19:56","TDN",1.17,"mg/L"
"842",9,"elevcont","C3C9",3,"PW","10/27/2014 09:38","SO4",1998,"mg/L"
"843",9,"elevcont","C3C9",3,"PW","10/13/2014 08:55","NOX",0.005,"mg/L"
"844",9,"elevcont","C3C9",3,"PW","09/29/2014 09:31","ALKA",94,"mg/L"
"845",9,"elevcont","C3C9",3,"PW","11/10/2014 13:00","SO4",1634,"mg/L"
"846",9,"elevcont","C3C9",3,"PW","12/ 1/2014 12:00","SO4",1628.652,"mg/L"
"847",9,"elevcont","C3C9",3,"PW","09/ 7/2014 14:19","DOC",18.8,"mg/L"
"848",9,"elevcont","C3C9",3,"PW","09/29/2014 09:31","CL",10077,"mg/L"
"849",9,"elevcont","C3C9",3,"PW","11/17/2014 08:19","LPH",7.36,"pH Units"
"850",9,"elevcont","C3C9",3,"PW","09/21/2014 19:56","CL",11438,"mg/L"
"851",9,"elevcont","C3C9",3,"PW","10/13/2014 08:55","CL",12258,"mg/L"
"852",9,"elevcont","C3C9",3,"PW","10/ 5/2014 10:00","DOC",22.7,"mg/L"
"853",9,"elevcont","C3C9",3,"PW","11/17/2014 08:19","CL",11115,"mg/L"
"854",9,"elevcont","C3C9",3,"PW","10/20/2014 10:00","SO4",1639,"mg/L"
"855",9,"elevcont","C3C9",3,"PW","11/17/2014 08:19","ALKA",135,"mg/L"
"856",9,"elevcont","C3C9",3,"PW","10/13/2014 08:55","SO4",2032,"mg/L"
"857",9,"elevcont","C3C9",3,"PW","10/ 5/2014 10:00","ALKA",111,"mg/L"
"858",9,"elevcont","C3C9",3,"PW","09/21/2014 19:56","ALKA",127,"mg/L"
"859",9,"elevcont","C3C9",3,"PW","11/17/2014 08:19","SO4",1506,"mg/L"
"860",9,"elevcont","C3C9",3,"PW","09/15/2014 13:54","CL",13005,"mg/L"
"861",9,"elevcont","C3C9",3,"PW","11/10/2014 13:00","LPH",6.59,"pH Units"
"862",9,"elevcont","C3C9",3,"PW","11/10/2014 13:00","NOX",0.005,"mg/L"
"863",9,"elevcont","C3C9",3,"PW","10/20/2014 10:00","NH4",0.5,"mg/L"
"864",9,"elevcont","C3C9",3,"PW","10/20/2014 10:00","LPH",6.78,"pH Units"
"865",9,"elevcont","C3C9",3,"PW","09/ 7/2014 14:19","NH4",0.378,"mg/L"
"866",9,"elevcont","C3C9",3,"PW","09/ 7/2014 14:19","NOX",0.005,"mg/L"
"867",9,"elevcont","C3C9",3,"PW","09/15/2014 13:54","NOX",0.071,"mg/L"
"868",9,"elevcont","C3C9",3,"PW","09/21/2014 19:56","NOX",0.014,"mg/L"
